date,time,connection,upload,dayOfWeek
2019-08-31,06:36:38,0.4836,396.7711,6
2019-08-31,07:06:35,0.4524,393.7135,6
2019-08-31,07:36:47,0.468,406.2247,6
2019-08-31,08:06:48,0.4368,407.2231,6
2019-08-31,08:36:48,0.468,407.1139,6
2019-08-31,09:06:56,0.4836,415.0543,6
2019-08-31,09:36:59,0.468,417.9247,6
2019-08-31,10:07:37,0.4368,455.9264,6
2019-08-31,10:36:49,0.4524,407.7223,6
2019-08-31,11:06:52,0.4524,410.9827,6
2019-08-31,11:36:54,0.4524,412.8079,6
2019-08-31,12:06:53,0.4836,412.1059,6
2019-08-31,12:36:45,0.4524,403.5883,6
2019-08-31,13:06:49,0.4836,408.1903,6
2019-08-31,13:36:40,0.5304,398.7367,6
2019-08-31,14:06:58,0.468,416.9575,6
2019-08-31,14:36:29,0.4836,387.5983,6
2019-08-31,15:06:44,0.4524,402.5431,6
2019-08-31,15:36:40,0.468,399.2827,6
2019-08-31,16:06:31,0.4524,390.0319,6
2019-08-31,16:36:56,0.468,414.9295,6
2019-08-31,17:06:36,0.4992,394.8055,6
2019-08-31,17:36:31,0.4524,390.0319,6
2019-08-31,18:06:38,0.468,396.8803,6
2019-08-31,18:36:29,0.5928,387.8635,6
2019-08-31,19:06:45,0.4524,404.3683,6
2019-08-31,19:36:50,0.468,409.2667,6
2019-08-31,20:07:00,0.4836,419.3599,6
2019-08-31,20:37:39,0.858,457.892,6
2019-08-31,21:06:58,0.4992,416.8483,6
2019-08-31,21:37:10,0.4992,428.3612,6
2019-08-31,22:07:00,0.546,418.4863,6
2019-08-31,22:36:47,0.4836,405.5227,6
2019-08-31,23:06:47,0.4524,406.3183,6
2019-08-31,23:36:30,1.4976,388.4251,6
2019-09-01,00:06:55,0.4836,414.3991,7
2019-09-01,00:36:05,0.468,364.1046,7
2019-09-01,01:06:43,0.5148,401.4511,7
2019-09-01,01:38:25,0.8892,503.8029,7
2019-09-01,02:06:36,0.4368,394.7587,7
2019-09-01,02:36:19,0.4836,377.5051,7
2019-09-01,03:06:37,0.4368,395.5231,7
2019-09-01,03:36:14,0.4524,373.3087,7
2019-09-01,04:06:38,0.4524,397.3171,7
2019-09-01,04:36:38,0.4524,397.1923,7
2019-09-01,05:06:54,0.7332,410.8423,7
2019-09-01,05:36:34,0.4836,393.2455,7
2019-09-01,06:06:34,0.4524,393.1207,7
2019-09-01,06:36:23,0.4836,381.7483,7
2019-09-01,07:06:45,0.4368,404.2747,7
2019-09-01,07:36:22,0.4524,381.5611,7
2019-09-01,08:06:39,0.4524,397.5979,7
2019-09-01,08:36:33,0.468,392.2939,7
2019-09-01,09:07:53,0.4524,472.1192,7
2019-09-01,09:37:01,0.4368,419.5315,7
2019-09-01,10:06:43,0.4524,401.5759,7
2019-09-01,10:37:04,0.4836,422.9947,7
2019-09-01,11:07:02,0.4524,420.4987,7
2019-09-01,11:36:29,0.5772,387.9727,7
2019-09-01,12:06:33,0.4836,392.2003,7
2019-09-01,12:36:23,0.5148,382.4347,7
2019-09-01,13:07:08,0.468,426.9728,7
2019-09-01,13:36:27,0.468,385.9915,7
2019-09-01,14:06:46,0.4524,405.1327,7
2019-09-01,14:36:55,0.4836,413.8687,7
2019-09-01,15:06:51,0.4524,409.8283,7
2019-09-01,15:37:09,0.702,427.2848,7
2019-09-01,16:07:22,1.482,440.0456,7
2019-09-01,16:36:35,0.468,394.0567,7
2019-09-01,17:06:39,0.468,398.0503,7
2019-09-01,17:36:21,0.468,380.3287,7
2019-09-01,18:07:19,0.468,438.1268,7
2019-09-01,18:36:40,0.5304,398.9551,7
2019-09-01,19:07:19,0.4836,438.0176,7
2019-09-01,19:36:58,0.4992,417.3163,7
2019-09-01,20:08:31,0.468,509.8713,7
2019-09-01,20:36:59,0.468,417.5659,7
2019-09-01,21:06:48,0.4836,406.7083,7
2019-09-01,21:36:53,0.468,411.7315,7
2019-09-01,22:06:43,0.468,401.6227,7
2019-09-01,22:38:41,0.468,519.8241,7
2019-09-01,23:07:35,0.4524,453.8984,7
2019-09-01,23:36:42,0.468,400.6087,7
2019-09-02,00:06:42,0.468,400.9363,1
2019-09-02,00:36:49,0.4836,407.6755,1
2019-09-02,01:06:48,0.4992,400.7491,1
2019-09-02,01:36:27,0.468,385.4767,1
2019-09-02,02:06:36,0.4524,395.3047,1
2019-09-02,02:36:37,0.468,395.6479,1
2019-09-02,03:06:41,0.4836,400.4215,1
2019-09-02,03:36:25,0.4524,383.7607,1
2019-09-02,04:06:41,0.4524,400.0783,1
2019-09-02,04:36:12,0.4992,371.1247,1
2019-09-02,05:06:48,0.8736,403.7443,1
2019-09-02,05:36:27,0.4368,386.0539,1
2019-09-02,06:06:38,0.4212,397.0987,1
2019-09-02,06:36:58,4.4772,412.5583,1
2019-09-02,07:06:34,0.4836,392.6059,1
2019-09-02,07:36:38,0.4836,397.0987,1
2019-09-02,08:07:47,0.4836,466.394,1
2019-09-02,08:38:22,0.5772,500.1525,1
2019-09-02,09:09:11,0.4524,549.589,1
2019-09-02,09:37:46,0.4992,464.7872,1
2019-09-02,10:08:53,0.4524,531.9297,1
2019-09-02,10:37:30,0.546,448.8128,1
2019-09-02,11:07:17,0.468,435.7868,1
2019-09-02,11:39:06,0.4524,545.3302,1
2019-09-02,12:07:38,0.468,456.7532,1
2019-09-02,12:37:20,0.4992,438.9224,1
2019-09-02,13:07:09,0.4524,428.2676,1
2019-09-02,13:39:02,0.5148,540.7125,1
2019-09-02,14:09:40,0.468,579.3382,1
2019-09-02,14:40:20,0.468,618.9155,1
2019-09-02,15:37:38,0.468,457.3304,1
2019-09-02,16:07:14,0.4836,433.3532,1
2019-09-02,16:39:05,3.4788,541.2118,1
2019-09-02,17:07:47,0.4836,466.0196,1
2019-09-02,17:37:48,0.468,467.018,1
2019-09-02,18:07:31,0.5148,449.5772,1
2019-09-02,18:36:55,0.468,414.4927,1
2019-09-02,19:22:52,0.4836,1370.6964,1
2019-09-02,19:49:34,0.4524,1173.2781,1
2019-09-02,20:07:02,0.4368,421.1695,1
2019-09-02,20:36:49,0.4836,408.0187,1
2019-09-02,21:06:49,0.4836,408.4243,1
2019-09-02,21:36:57,0.4992,416.0059,1
2019-09-02,22:07:56,0.4524,475.052,1
2019-09-02,22:36:53,0.4836,411.9967,1
2019-09-02,23:07:15,0.4992,433.5404,1
2019-09-02,23:36:41,0.4836,399.9691,1
2019-09-03,00:06:45,0.468,404.1343,2
2019-09-03,00:36:43,0.4524,402.3247,2
2019-09-03,01:06:33,0.4992,391.8415,2
2019-09-03,01:36:19,0.4524,378.3475,2
2019-09-03,02:06:36,0.4524,395.1331,2
2019-09-03,02:36:25,0.468,384.0103,2
2019-09-03,03:06:34,0.4524,392.9959,2
2019-09-03,03:36:23,0.468,381.8107,2
2019-09-03,04:06:32,0.4368,390.7339,2
2019-09-03,04:36:31,0.8424,386.2411,2
2019-09-03,05:06:41,0.4992,400.2967,2
2019-09-03,05:36:28,0.4992,386.6311,2
2019-09-03,06:06:49,0.468,408.3931,2
2019-09-03,06:36:28,0.468,387.1459,2
2019-09-03,07:06:55,0.468,414.1495,2
2019-09-03,07:36:35,0.4524,393.5731,2
2019-09-03,08:07:40,0.4836,459.2336,2
2019-09-03,08:38:27,1.482,505.0977,2
2019-09-03,09:08:10,0.4524,489.3417,2
2019-09-03,09:38:29,0.4524,508.4205,2
2019-09-03,10:10:02,0.4524,601.0535,2
2019-09-03,10:39:09,0.468,548.4658,2
2019-09-03,11:09:17,0.4836,556.4998,2
2019-09-03,11:38:46,3.276,522.1641,2
2019-09-03,12:08:32,0.468,510.5889,2
2019-09-03,13:06:37,0.4524,395.6167,2
2019-09-03,13:38:23,1.4976,501.3537,2
2019-09-03,14:09:43,3.4632,579.3538,2
2019-09-03,14:37:38,0.4836,457.3772,2
2019-09-03,15:08:07,0.4524,486.2841,2
2019-09-03,15:39:00,0.4992,538.5129,2
2019-09-03,16:09:09,0.4836,548.0758,2
2019-09-03,17:08:45,0.5616,523.7085,2
2019-09-03,17:37:17,0.468,436.3016,2
2019-09-03,18:07:12,0.4836,430.8728,2
2019-09-03,18:36:49,1.4664,407.5507,2
2019-09-03,19:06:56,0.4368,414.7267,2
2019-09-03,19:36:49,0.5304,408.3775,2
2019-09-03,20:07:13,21.6684,410.6239,2
2019-09-03,20:36:24,0.468,382.6531,2
2019-09-03,21:06:42,0.4368,401.2639,2
2019-09-03,21:36:43,0.4992,401.6071,2
2019-09-03,22:07:08,8.814,418.4083,2
2019-09-03,22:37:09,5.4756,423.0415,2
2019-09-03,23:06:46,0.4368,404.7115,2
2019-09-03,23:36:49,0.5148,407.5351,2
2019-09-04,00:06:52,0.5304,410.7175,3
2019-09-04,00:36:31,0.468,388.8619,3
2019-09-04,01:06:35,0.4836,393.6355,3
2019-09-04,01:36:49,0.468,407.5507,3
2019-09-04,02:06:38,0.4212,397.4575,3
2019-09-04,02:37:00,5.46,413.9779,3
2019-09-04,03:06:45,5.4444,399.0799,3
2019-09-04,03:36:26,0.468,385.0867,3
2019-09-04,04:06:37,0.4524,395.7259,3
2019-09-04,04:36:40,0.5148,398.5183,3
2019-09-04,05:06:41,3.744,393.9943,3
2019-09-04,05:36:35,0.4524,394.2907,3
2019-09-04,06:06:48,0.4524,406.8799,3
2019-09-04,06:36:41,0.4836,399.6727,3
2019-09-04,07:06:46,0.4524,405.3355,3
2019-09-04,07:36:49,0.468,408.2839,3
2019-09-04,08:08:26,0.468,504.8481,3
2019-09-04,08:39:27,0.468,566.2966,3
2019-09-04,09:09:24,0.9984,562.5682,3
2019-09-04,09:38:22,0.468,500.7141,3
2019-09-04,10:08:01,0.4524,480.668,3
2019-09-04,10:40:09,0.4836,607.8083,3
2019-09-04,11:09:24,0.4836,563.0206,3
2019-09-04,11:40:43,1.404,640.8179,3
2019-09-04,12:08:58,0.468,537.2493,3
2019-09-04,12:37:20,0.546,439.328,3
2019-09-04,13:07:44,0.4836,463.43,3
2019-09-04,13:38:24,0.4836,502.5705,3
2019-09-04,14:09:32,0.4992,571.2574,3
2019-09-04,15:08:01,0.4524,480.0128,3
2019-09-04,15:37:52,0.468,470.5904,3
2019-09-04,16:07:54,0.5148,472.9304,3
2019-09-04,16:38:39,0.468,518.1861,3
2019-09-04,17:07:22,0.4836,440.654,3
2019-09-04,17:38:50,3.1824,526.0017,3
2019-09-04,18:07:13,0.4524,431.7308,3
2019-09-04,18:36:47,0.546,406.0531,3
2019-09-04,19:06:49,0.468,408.0031,3
2019-09-04,19:36:46,0.4524,405.3823,3
2019-09-04,20:06:56,0.4992,415.5223,3
2019-09-04,20:36:42,0.4368,401.4511,3
2019-09-04,21:06:46,0.468,405.4135,3
2019-09-04,21:37:26,0.5304,444.7568,3
2019-09-04,22:08:14,0.468,493.4289,3
2019-09-04,22:38:55,0.4524,534.4413,3
2019-09-04,23:07:38,0.4836,456.9248,3
2019-09-04,23:39:00,0.468,538.9185,3
2019-09-05,00:07:02,0.4836,420.7171,4
2019-09-05,00:36:30,0.546,388.5187,4
2019-09-05,01:06:46,0.4524,405.4603,4
2019-09-05,01:36:09,0.4368,368.0826,4
2019-09-05,02:07:02,0.4524,420.7951,4
2019-09-05,02:36:54,1.482,412.1995,4
2019-09-05,03:06:39,0.4524,398.1751,4
2019-09-05,03:36:31,0.5772,390.3751,4
2019-09-05,04:06:54,5.46,407.6287,4
2019-09-05,04:36:44,2.9952,400.4995,4
2019-09-05,05:06:41,0.8424,397.3639,4
2019-09-05,05:36:28,0.4524,387.5359,4
2019-09-05,06:07:04,2.7456,420.4675,4
2019-09-05,06:36:47,0.468,406.0219,4
2019-09-05,07:06:52,0.4836,411.5443,4
2019-09-05,07:36:39,0.468,398.3935,4
2019-09-05,08:07:33,0.5148,452.4944,4
2019-09-05,08:39:56,1.0452,593.9554,4
